react_id/treact_name/treact_rev/treact_single/treact_de/tlowbnd/tuppbnd/tobj_coef/tgprRules/tgpr/tseed/trxn/tname/tec/ttc/tqseqid/tpident/tevalue/tbitscore/tqcovs/tstitle/tsstart/tsend/tpathway/tblast.status/tpathway.status/tcomplex/texception/tcomplex.status/tgs.origin/tannotation/tMNX_ID/tseedID/tkeggID/tbiggID/tbiocycID
rxn00107_c0/tATP:2'-deoxy-5-hydroxymethylcytidine-5'-diphosphate phosphotransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000059.1_41951:41526/trxn00107/tGDPKIN-RXN/tGDP kinase/t2.7.4.6/tNA/tUniRef90_A1WXZ4/t72.535/t2.89e-65/t211/t100/tJADHEH010000059.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_79, whole genome shotgun sequence/t41951/t41526/t|PPGPPMET-PWY|/tgood_blast/tthreshold/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/kegg.reaction:R00139;http://identifiers.org/metanetx.reaction:MNXR106405/tMNXR106405/trxn00107/tR00139/tNA/tNA
rxn00117_c0/tATP:UDP phosphotransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000059.1_41951:41526/trxn00117/tGDPKIN-RXN/tGDP kinase/t2.7.4.6/tNA/tUniRef90_A1WXZ4/t72.535/t2.89e-65/t211/t100/tJADHEH010000059.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_79, whole genome shotgun sequence/t41951/t41526/t|PPGPPMET-PWY|/tgood_blast/tthreshold/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00117;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00117;http://identifiers.org/kegg.reaction:R00156;http://identifiers.org/bigg.reaction:NDPK2;http://identifiers.org/bigg.reaction:NDPK2m;http://identifiers.org/bigg.reaction:NDPK2n;http://identifiers.org/biocyc:META:UDPKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101935/tMNXR101935/trxn00117/tR00156/tNDPK2;NDPK2m;NDPK2n/tUDPKIN-RXN
rxn00119_c0/tATP:UMP phosphotransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000091.1_21519:20800/trxn00119/tRXN-12002/tUMP kinase/t2.7.4.22/2.7.4.14/2.7.4.5/tNA/tUniRef90_A1WX19/t60.833/t2.33e-93/t297/t97/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t21519/t20800/t|PWY-7176|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.22;http://identifiers.org/ec-code:2.7.4.14;http://identifiers.org/ec-code:2.7.4.5;http://identifiers.org/seed.reaction:rxn00119;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00119;http://identifiers.org/kegg.reaction:R00158;http://identifiers.org/bigg.reaction:UMPK;http://identifiers.org/bigg.reaction:UMPKm;http://identifiers.org/bigg.reaction:UMPKn;http://identifiers.org/biocyc:META:RXN-12002;http://identifiers.org/metanetx.reaction:MNXR105118/tMNXR105118/trxn00119/tR00158/tUMPK;UMPKm;UMPKn/tRXN-12002
rxn00120_c0/tUTP phosphohydrolase/tFALSE/tNA/tNA/t0/t1000/t0/t/t/trxn00120/tRXN-12195/tCTP triphosphatase/t3.6.1.15/tNA/tUniRef90_Q9WXP3/t29.771/t2.1/t26.2/t75/tJADHEH010000014.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90.1, whole genome shotgun sequence/t144766/t144458/t|PWY-7184|/tbad_blast/tkeyenzyme/tNA/t0/tNA/t9/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.15;http://identifiers.org/seed.reaction:rxn00120;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00120;http://identifiers.org/kegg.reaction:R00159;http://identifiers.org/bigg.reaction:NDP8ex;http://identifiers.org/bigg.reaction:NTP7;http://identifiers.org/biocyc:META:RXN-12196;http://identifiers.org/metanetx.reaction:MNXR101933/tMNXR101933/trxn00120/tR00159/tNDP8ex;NTP7/tRXN-12196
rxn00121_c0/tFAD nucleotidohydrolase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2]/tJADHEH010000051.1_56418:57215 | JADHEH010000108.1_75504:75058/trxn00121/tRXN-14139/tUTP diphosphatase/t3.6.1.9/3.6.1.19/tNA/tUniRef50_A0A0H2MX78/t45.455/t2.89e-70/t232/t97/tJADHEH010000051.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_30.1, whole genome shotgun sequence/t56418/t57215/t|PWY-7821|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.9;http://identifiers.org/ec-code:3.6.1.19;http://identifiers.org/seed.reaction:rxn00121;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00121;http://identifiers.org/kegg.reaction:R00160;http://identifiers.org/bigg.reaction:FADDP;http://identifiers.org/bigg.reaction:FADDPle;http://identifiers.org/biocyc:META:FAD-PYROPHOSPHATASE-RXN;http://identifiers.org/metanetx.reaction:MNXR99209/tMNXR99209/trxn00121/tR00160/tFADDP;FADDPle/tFAD-PYROPHOSPHATASE-RXN
rxn00122_c0/tATP:FMN adenylyltransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000051.1_47843:48754/trxn00122/tFADSYN-RXN/tFAD synthetase/t2.7.7.2/tNA/tUniRef90_P0AG42/t45.902/t3.94e-79/t259/t97/tJADHEH010000051.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_30.1, whole genome shotgun sequence/t47843/t48754/t|PWY-6167|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.2;http://identifiers.org/seed.reaction:rxn00122;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00122;http://identifiers.org/kegg.reaction:R00161;http://identifiers.org/bigg.reaction:AFAT;http://identifiers.org/bigg.reaction:FMNAT;http://identifiers.org/bigg.reaction:FMNATm;http://identifiers.org/biocyc:META:FADSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR95501/tMNXR95501/trxn00122/tR00161/tAFAT;FMNAT;FMNATm/tFADSYN-RXN
rxn00126_c0/tATP:L-methionine S-adenosyltransferase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000061.1_84028:85176/trxn00126/tS-ADENMETSYN-RXN/tmethionine adenosyltransferase/t2.5.1.6/2.4.2.13/tNA/tUniRef90_A3PPW0/t58.718/t8.66e-147/t457/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t84028/t85176/t|ETHYL-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.6;http://identifiers.org/ec-code:2.4.2.13;http://identifiers.org/seed.reaction:rxn00126;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00126;http://identifiers.org/kegg.reaction:R00177;http://identifiers.org/bigg.reaction:MATm;http://identifiers.org/bigg.reaction:METAT;http://identifiers.org/biocyc:META:S-ADENMETSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR101407/tMNXR101407/trxn00126/tR00177/tMATm;METAT/tS-ADENMETSYN-RXN
rxn00132_c0/tAdenosine 5'-monophosphate phosphohydrolase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000116.1_31170:30412/trxn00132/tRXN-5841/tNMN 5'-nucleotidase/t3.1.3.5/tNA/tUniRef90_A0KU87/t54.8/t2.23e-88/t283/t98/tJADHEH010000116.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_49, whole genome shotgun sequence/t31170/t30421/t|NAD-BIOSYNTHESIS-II|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.5;http://identifiers.org/seed.reaction:rxn00132;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00132;http://identifiers.org/kegg.reaction:R00183;http://identifiers.org/bigg.reaction:NTD7;http://identifiers.org/bigg.reaction:NTD7e;http://identifiers.org/bigg.reaction:NTD7l;http://identifiers.org/bigg.reaction:NTD7pp;http://identifiers.org/bigg.reaction:r0047;http://identifiers.org/biocyc:META:AMP-DEPHOSPHORYLATION-RXN;http://identifiers.org/metanetx.reaction:MNXR102037/tMNXR102037/trxn00132/tR00183/tNTD7;NTD7e;NTD7l;NTD7pp;r0047/tAMP-DEPHOSPHORYLATION-RXN
rxn00139_c0/tAMP:diphosphate phospho-D-ribosyltransferase/tTRUE/tNA/tNA/t-1000/t0/t0/tx[1]/tJADHEH010000036.1_11810:12310/trxn00139/tADENPRIBOSYLTRAN-RXN/tADENPRIBOSYLTRAN-RXN/t2.4.2.7/tNA/tUniRef90_Q3JEP4/t62.275/t4.64e-67/t218/t98/tJADHEH010000036.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_34.2, whole genome shotgun sequence/t11810/t12310/t|P121-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.4.2.7;http://identifiers.org/seed.reaction:rxn00139;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00139;http://identifiers.org/kegg.reaction:R00190;http://identifiers.org/bigg.reaction:ADPT;http://identifiers.org/bigg.reaction:r0051;http://identifiers.org/biocyc:META:ADENPRIBOSYLTRAN-RXN;http://identifiers.org/metanetx.reaction:MNXR95482/tMNXR95482/trxn00139/tR00190/tADPT;r0051/tADENPRIBOSYLTRAN-RXN
rxn00141_c0/tS-Adenosyl-L-homocysteine hydrolase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000061.1_85475:86758/trxn00141/tADENOSYLHOMOCYSTEINASE-RXN/tS-adenosylhomocysteine hydrolase/t3.3.1.1/tNA/tUniRef90_A1WXM7/t72.43/t0/t652/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t85475/t86758/t|METHIONINE-DEG1-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.3.1.1;http://identifiers.org/seed.reaction:rxn00141;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00141;http://identifiers.org/kegg.reaction:R00192;http://identifiers.org/bigg.reaction:ADSHm;http://identifiers.org/bigg.reaction:AHCi;http://identifiers.org/biocyc:META:ADENOSYLHOMOCYSTEINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95492/tMNXR95492/trxn00141/tR00192/tADSHm;AHCi/tADENOSYLHOMOCYSTEINASE-RXN
rxn00146_c0/t(R)-Lactate:ferricytochrome-c 2-oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]) & (x[2]) & (x[3] | x[4]) & (x[5] | x[6]))/t((JADHEH010000010.1_3989:1218) & (JADHEH010000060.1_4042:2633) & (JADHEH010000097.1_9966:8497 | JADHEH010000115.1_23335:24804) & (JADHEH010000097.1_8435:7296 | JADHEH010000115.1_24866:26005))/trxn00146/tD-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN/tD-lactate dehydrogenase (cytochrome)/t1.1.2.4/tNA/tUniRef50_A0A075USZ5/t38.664/t0/t596/t99/tJADHEH010000010.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_23.1, whole genome shotgun sequence/t3950/t1122/t|MGLDLCTANA-PWY|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.2.4;http://identifiers.org/seed.reaction:rxn00146;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn00147_c0/tATP:pyruvate,water phosphotransferase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000089.1_6024:8366/trxn00147/tPEPSYNTH-RXN/tphosphoenolpyruvate synthetase/t2.7.9.2/tNA/tUniRef90_O67899/t50.06/t0/t842/t97/tJADHEH010000089.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_90, whole genome shotgun sequence/t6024/t8366/t|GLUCONEO-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.9.2;http://identifiers.org/seed.reaction:rxn00147;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00147;http://identifiers.org/kegg.reaction:R00199;http://identifiers.org/bigg.reaction:PPS;http://identifiers.org/biocyc:META:PEPSYNTH-RXN;http://identifiers.org/metanetx.reaction:MNXR103140/tMNXR103140/trxn00147/tR00199/tPPS/tPEPSYNTH-RXN
rxn00148_c0/tATP:pyruvate 2-O-phosphotransferase/tTRUE/tNA/tNA/t-1000/t0/t0/tx[1]/tJADHEH010000016.1_140338:141747/trxn00148/tPEPDEPHOS-RXN/tpyruvate kinase/t2.7.1.40/tNA/tUniRef90_O05118/t52.553/t7.6e-144/t453/t98/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t140338/t141747/t|ANAGLYCOLYSIS-PWY|/tgood_blast/tthreshold/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.40;http://identifiers.org/seed.reaction:rxn00148;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00148;http://identifiers.org/kegg.reaction:R00200;http://identifiers.org/bigg.reaction:PYK;http://identifiers.org/bigg.reaction:PYKf;http://identifiers.org/bigg.reaction:PYKm;http://identifiers.org/biocyc:META:PEPDEPHOS-RXN;http://identifiers.org/metanetx.reaction:MNXR103371/tMNXR103371/trxn00148/tR00200/tPYK;PYKf;PYKm/tPEPDEPHOS-RXN
rxn00149_c0/tpyruvaldehyde:NAD+ oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2] | x[3] | x[4] | x[5] | x[6]/tJADHEH010000013.1_85836:87311 | JADHEH010000030.1_15605:17014 | JADHEH010000036.1_24678:26126 | JADHEH010000044.1_14578:16026 | JADHEH010000091.1_142697:144145 | JADHEH010000101.1_25970:24549/trxn00149/tLACTALDDEHYDROG-RXN/tL-lactaldehyde dehydrogenase/t1.2.1.22/tNA/tUniRef90_P25553/t42.463/t4.25e-108/t350/t97/tJADHEH010000030.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_73, whole genome shotgun sequence/t15605/t17014/t|PWY0-1317|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.22;http://identifiers.org/seed.reaction:rxn00149;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00149;http://identifiers.org/kegg.reaction:R00203;http://identifiers.org/biocyc:META:METHYL-GLYOXAL-DEHYDROG-RXN;http://identifiers.org/metanetx.reaction:MNXR106430/tMNXR106430/trxn00149/tR00203/tNA/tMETHYL-GLYOXAL-DEHYDROG-RXN
rxn00154_c0/tpyruvate:NAD+ 2-oxidoreductase (CoA-acetylating)/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1])) | x[2] | x[3] | x[4] | x[5] | x[6]/t((JADHEH010000078.1_16737:19388)) | JADHEH010000044.1_1192:2556 | JADHEH010000068.1_42502:41123 | JADHEH010000078.1_21529:22944 | JADHEH010000078.1_19981:21336 | JADHEH010000091.1_129311:130675/trxn00154/tRXN0-1134/tpyruvate dehydrogenase/t1.2.4.1/tNA/tsp|P0AFG8|ODP1_ECOLI/t57.432/t0/t1030/t99/tJADHEH010000078.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_24, whole genome shotgun sequence/t16737/t19388/t|PYRUVDEHYD-PWY|/tgood_blast/tfull/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.4.1;http://identifiers.org/seed.reaction:rxn00154;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00154;http://identifiers.org/kegg.reaction:R00209;http://identifiers.org/bigg.reaction:PDH;http://identifiers.org/bigg.reaction:PDHm;http://identifiers.org/biocyc:META:PYRUVDEH-RXN;http://identifiers.org/metanetx.reaction:MNXR102425/tMNXR102425/trxn00154/tR00209/tPDH;PDHm/tPYRUVDEH-RXN
rxn00159_c0/t(S)-malate:NAD+ oxidoreductase (decarboxylating)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_259031:256788/trxn00159/t1.1.1.39-RXN/tmalate dehydrogenase, NAD-requiring/t1.1.1.38/tNA/tUniRef90_O34962/t50/t1.67e-103/t333/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t259031/t257814/t|GLUCONEO-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.38;http://identifiers.org/seed.reaction:rxn00159;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00159;http://identifiers.org/kegg.reaction:R00214;http://identifiers.org/bigg.reaction:ME1;http://identifiers.org/bigg.reaction:ME1m;http://identifiers.org/biocyc:META:1.1.1.39-RXN;http://identifiers.org/metanetx.reaction:MNXR101446/tMNXR101446/trxn00159/tR00214/tME1;ME1m/t1.1.1.39-RXN
rxn00160_c0/t(R)-Malate:NAD+ oxidoreductase (decarboxylating)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000031.1_79333:80364/trxn00160/t1.1.1.83-RXN/tD-malate dehydrogenase (decarboxylating)/t1.1.1.83/tNA/tUniRef90_P42958/t52.312/t3.83e-111/t353/t96/tJADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence/t79333/t80364/t|PWY0-1465|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.83;http://identifiers.org/seed.reaction:rxn00160;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00160;http://identifiers.org/kegg.reaction:R00215;http://identifiers.org/bigg.reaction:MALDDH;http://identifiers.org/biocyc:META:1.1.1.83-RXN;http://identifiers.org/metanetx.reaction:MNXR101339/tMNXR101339/trxn00160/tR00215/tMALDDH/t1.1.1.83-RXN
rxn00161_c0/t(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000016.1_259031:256788))/trxn00161/tMALIC-NADP-RXN/tmalate dehydrogenase/t1.1.1.40/tNA/tUniRef50_A0A0N0Z7N0/t58.267/t0/t875/t99/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t259031/t256788/t|GLUCONEO-PWY|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.40;http://identifiers.org/seed.reaction:rxn00161;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00161;http://identifiers.org/kegg.reaction:R00216;http://identifiers.org/bigg.reaction:MDHC_nadp_hr;http://identifiers.org/bigg.reaction:ME2;http://identifiers.org/bigg.reaction:ME2m;http://identifiers.org/biocyc:META:MALIC-NADP-RXN;http://identifiers.org/metanetx.reaction:MNXR101443/tMNXR101443/trxn00161/tR00216/tMDHC_nadp_hr;ME2;ME2m/tMALIC-NADP-RXN
rxn00162_c0/toxaloacetate carboxy-lyase (pyruvate-forming)/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1] | x[2] | x[3] | x[4] | x[5] | x[6]))/t((JADHEH010000002.1_27319:29295 | JADHEH010000016.1_259031:256788 | JADHEH010000028.1_84144:86120 | JADHEH010000097.1_16657:18792 | JADHEH010000112.1_61469:60135 | JADHEH010000115.1_16644:14509))/trxn00162/tMALIC-NADP-RXN/tmalate dehydrogenase/t1.1.1.40/tNA/tUniRef50_A0A0N0Z7N0/t58.267/t0/t875/t99/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t259031/t256788/t|GLUCONEO-PWY|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.40;http://identifiers.org/seed.reaction:rxn00162;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00162;http://identifiers.org/kegg.reaction:R00217;http://identifiers.org/bigg.reaction:OAADC;http://identifiers.org/biocyc:META:OXALODECARB-RXN;http://identifiers.org/metanetx.reaction:MNXR102097/tMNXR102097/trxn00162/tR00217/tOAADC/tOXALODECARB-RXN
rxn00165_c0/tL-serine ammonia-lyase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000115.1_42335:43849/trxn00165/tRXN-15122/tthreonine deaminase/t4.3.1.19/4.2.1.16/tNA/tUniRef90_P04968/t54.653/t1.42e-169/t528/t97/tJADHEH010000115.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_31, whole genome shotgun sequence/t42335/t43849/t|ILEUSYN-PWY|/tgood_blast/tthreshold/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.3.1.19;http://identifiers.org/ec-code:4.2.1.16;http://identifiers.org/seed.reaction:rxn00165;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00165;http://identifiers.org/kegg.reaction:R00220;http://identifiers.org/kegg.reaction:R00223;http://identifiers.org/bigg.reaction:SERD_L;http://identifiers.org/bigg.reaction:SER_AL;http://identifiers.org/bigg.reaction:THRAL;http://identifiers.org/biocyc:META:4.3.1.17-RXN;http://identifiers.org/metanetx.reaction:MNXR104339/tMNXR104339/trxn00165/tR00220;R00223/tSERD_L;SER_AL;THRAL/t4.3.1.17-RXN
rxn00172_c0/tAcetate:CoA ligase (ADP-forming)/tTRUE/tNA/tNA/t-1000/t1000/t0/t((x[1]))/t((JADHEH010000061.1_25085:22776))/trxn00172/tACETATE--COA-LIGASE-ADP-FORMING-RXN/tacetate-CoA ligase (ADP-forming)/t6.2.1.13/tNA/tUniRef50_A0A157SUG2/t31.067/t2.25e-72/t254/t95/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t25013/t22782/t|PWY-5535|/tgood_blast/tfull/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.13;http://identifiers.org/seed.reaction:rxn00172;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00172;http://identifiers.org/kegg.reaction:R00229;http://identifiers.org/biocyc:META:ACETATE--COA-LIGASE-ADP-FORMING-RXN;http://identifiers.org/metanetx.reaction:MNXR106436/tMNXR106436/trxn00172/tR00229/tNA/tACETATE--COA-LIGASE-ADP-FORMING-RXN
rxn00173_c0/tacetyl-CoA:phosphate acetyltransferase/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000031.1_104358:105362/trxn00173/tPHOSACETYLTRANS-RXN/tphosphate acetyltransferase/t2.3.1.8/tNA/tUniRef90_O52593/t42.73/t3.63e-68/t228/t99/tJADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence/t104358/t105362/t|FERMENTATION-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.8;http://identifiers.org/seed.reaction:rxn00173;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00173;http://identifiers.org/kegg.reaction:R00230;http://identifiers.org/bigg.reaction:PTAr;http://identifiers.org/bigg.reaction:PTArh;http://identifiers.org/bigg.reaction:PTArm;http://identifiers.org/biocyc:META:PHOSACETYLTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR103319/tMNXR103319/trxn00173/tR00230/tPTAr;PTArh;PTArm/tPHOSACETYLTRANS-RXN
rxn00174_c0/tmalonyl-CoA carboxy-lyase (acetyl-CoA-forming)/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1] | x[2]))/t((JADHEH010000038.1_9701:8475 | JADHEH010000058.1_5913:7037))/trxn00174/tMALONYL-COA-DECARBOXYLASE-RXN/tmalonyl-CoA decarboxylase/t4.1.1.9/tNA/tUniRef50_A0A0D6JIJ6/t44.855/t1.1e-82/t276/t72/tJADHEH010000058.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_102, whole genome shotgun sequence/t5913/t7037/t|PWY-7485|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.9;http://identifiers.org/seed.reaction:rxn00174;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00174;http://identifiers.org/kegg.reaction:R00233;http://identifiers.org/bigg.reaction:MCD;http://identifiers.org/bigg.reaction:MCDC;http://identifiers.org/bigg.reaction:MCDm;http://identifiers.org/bigg.reaction:MCDp;http://identifiers.org/biocyc:META:MALONYL-COA-DECARBOXYLASE-RXN;http://identifiers.org/metanetx.reaction:MNXR101412/tMNXR101412/trxn00174/tR00233/tMCD;MCDC;MCDm;MCDp/tMALONYL-COA-DECARBOXYLASE-RXN
